contract,network,type,rating,total_ratings,website,google_url,name,phone_number,status
20113331,Master Ouro,Diagnósticos,2.5,70,https://lamina.com.br/?utm_source=email&utm_medium=emailmarketing&utm_campaign=l%C3%A2mina-my-google-business-site&utm_content=link:::&utm_term=::::,https://maps.google.com/?cid=15437974850840192829,Lâmina Icaraí,,OPERATIONAL
20113332,Master Ouro,Diagnósticos,2.9,16,http://www.lafelab.com.br/,https://maps.google.com/?cid=809941156208656677,Laboratório LAFE - Duque de Caxias I,(21) 3590-9000,OPERATIONAL
20113333,Master Ouro,Diagnósticos,2.8,149,https://cdpi.com.br/,https://maps.google.com/?cid=13348834340985736209,CDPI - Clínica de Diagnóstico Por Imagem - Icaraí,(21) 3544-3440,OPERATIONAL
20113334,Master Ouro,Diagnósticos,4.8,40,http://clubmensalon.com.br/,https://maps.google.com/?cid=3595808666776461036,Club Men Salon,(21) 3489-2935,OPERATIONAL
20113335,Master Ouro,Diagnósticos,3.5,6,https://www.bronstein.com.br/?utm_source=email&utm_medium=emailmarketing&utm_campaign=bronstein-my-google-business-site%20&utm_content=link:::&utm_term=::::,https://maps.google.com/?cid=2998764369072618240,Bronstein Medicina Diagnóstica - Caxias III (Brigadeiro),,OPERATIONAL
20113336,Master Ouro,Diagnósticos,2.5,23,http://www.multi-imagemrj.com.br/,https://maps.google.com/?cid=6362662522248989621,Multi-Imagem Ressonância,(24) 2220-9400,OPERATIONAL
20113338,Master Ouro,Diagnósticos,4.1,9,https://cerpe.com.br/,https://maps.google.com/?cid=16039143051158102676,Cerpe Abreu e Lima,(81) 3416-9922,OPERATIONAL
20113339,Master Ouro,Diagnósticos,2.9,29,http://www.labzonasul.com.br/,https://maps.google.com/?cid=3995935663616734329,Zona Sul Laboratório de Análises Clínicas,(11) 5814-7667,OPERATIONAL
20113340,Master Ouro,Diagnósticos,3.7,46,https://www.sabin.com.br/,https://maps.google.com/?cid=12964745395126661350,Sabin Medicina Diagnóstica,(61) 3329-8000,OPERATIONAL
20113341,Master Ouro,Diagnósticos,3.1,68,http://cedip.com.br/,https://maps.google.com/?cid=9756129491550286923,CEDIP Bom Retiro,(41) 3076-1007,OPERATIONAL
20113343,Master Ouro,Diagnósticos,3.2,56,http://www.fleury.com.br/unidades/Pages/jundiai.aspx,https://maps.google.com/?cid=13218521809797289650,FLEURY JUNDIAÍ,0800 704 0822,OPERATIONAL
20113344,Master Ouro,Diagnósticos,2.7,57,http://www.topimagemdiagnostico.com.br/,https://maps.google.com/?cid=10505706159435085968,Top Imagem,(15) 3234-1436,OPERATIONAL
20113345,Master Ouro,Diagnósticos,5.0,9,http://www.nuclie.com.br/,https://maps.google.com/?cid=18201090526748769745,Nuclie - Medicina Nuclear,(48) 3380-1100,OPERATIONAL
20113346,Master Ouro,Diagnósticos,4.2,48,https://www.labclasspardini.com.br/,https://maps.google.com/?cid=5273100409009600564,Laboratório Labclass,(31) 2104-5700,OPERATIONAL
20113347,Master Ouro,Diagnósticos,2.5,328,https://www.ecoar.com.br/,https://maps.google.com/?cid=18225964923654578148,Ecoar - Unidade 6760,(31) 3289-7400,OPERATIONAL
20113348,Master Ouro,Clinicas,3.7,227,http://www.sluzia.com.br/,https://maps.google.com/?cid=3978837026043808973,Laboratório Santa Luzia,(48) 3952-4200,OPERATIONAL
20113349,Master Ouro,Diagnósticos,1.5,10,,https://maps.google.com/?cid=12770560438290764330,Cross Image,(19) 3827-1660,OPERATIONAL
20113350,Master Ouro,Diagnósticos,4.5,8,http://www.luminadiagnosticos.com.br/,https://maps.google.com/?cid=18077410741438406407,Lumina Diagnósticos por Imagem - Vinhedo/SP,(19) 3846-3210,OPERATIONAL
20113352,Master Ouro,Diagnósticos,4.2,15,http://i9endo.com.br/,https://maps.google.com/?cid=9454754671987794107,Instituto Novaendoscopia,(41) 3146-0631,OPERATIONAL
20113353,Master Ouro,Diagnósticos,4.0,32,http://www.perfectadiagnostico.com.br/,https://maps.google.com/?cid=8726509637181691085,Perfecta Diagnóstico por Imagem - Asa Sul,(61) 3245-5872,CLOSED_TEMPORARILY
20113354,Master Ouro,Diagnósticos,2.9,255,http://www.serdil.com.br/,https://maps.google.com/?cid=9283304260808749630,Serdil,(51) 3314-3838,OPERATIONAL
20113355,Master Ouro,Clinicas,5.0,5,,https://maps.google.com/?cid=14021403036675387720,Clínica de Fisioterapia Santa Isabel,(41) 3322-1206,OPERATIONAL
20113356,Master Ouro,Diagnósticos,4.0,44,http://www.mddiagnostka.com/,https://maps.google.com/?cid=15928262727929275640,MD Diagnostka,(47) 3037-1917,OPERATIONAL
20113357,Master Ouro,Diagnósticos,2.0,23,,https://maps.google.com/?cid=14570039957111662241,CDA,(51) 3483-1551,OPERATIONAL
20113360,Master Ouro,Diagnósticos,3.3,37,http://www.diagnor.com.br/,https://maps.google.com/?cid=15821347752052063003,Diagnor - Clínica de Imagem Diagnose,(71) 3351-6659,OPERATIONAL
20113361,Master Ouro,Diagnósticos,3.4,94,http://www.imagememorial.com.br/,https://maps.google.com/?cid=13687889625796407009,Image Diagnóstico por Imagem - Vilas do Atlântico,(71) 4004-0107,OPERATIONAL
20113362,Master Ouro,Diagnósticos,4.1,50,https://www.citomedpr.com.br/,https://maps.google.com/?cid=9457398170079496887,CITOMED - LABORATÓRIO DE ANÁLISES CLÍNICAS,(41) 3589-0669,OPERATIONAL
20113365,Master Ouro,Diagnósticos,3.9,10,https://www.maximagem.com.br/,https://maps.google.com/?cid=16942539961622010012,Maximagem Diagnóstico por Imagem,(81) 3073-3888,OPERATIONAL
20113366,Master Ouro,Diagnósticos,,0,http://cecoreco.com.br/,https://maps.google.com/?cid=14362218189879799974,CECOR,(51) 3594-8668,OPERATIONAL
20113367,Master Ouro,Diagnósticos,2.8,341,https://hospitaldacrianca.my.canva.site/,https://maps.google.com/?cid=9489339710248725322,Hospital da Criança,(62) 3878-1010,OPERATIONAL
20113368,Master Ouro,Clinicas,3.5,24,https://pt.diaverum.com/pt/pt/clinic-container/diaverum-tatuape2/,https://maps.google.com/?cid=9545079298572540105,DIAVERUM TATUAPÉ,(11) 2227-5481,OPERATIONAL
20113369,Master Ouro,Diagnósticos,5.0,3,http://www.prevencaoediagnose.com.br/,https://maps.google.com/?cid=7146026912758179132,Biomagistra Laboratório Prevenção & Diagnose,(45) 3902-2827,OPERATIONAL
20113370,Master Ouro,Diagnósticos,2.4,31,,https://maps.google.com/?cid=9828392724393185417,Med + Diagnósticos,(62) 3085-6766,OPERATIONAL
20113372,Master Ouro,Diagnósticos,4.8,33,http://www.celape.com.br/,https://maps.google.com/?cid=7238441114290708778,Laboratório Celape - Centro Laboratorial Periolo,(42) 3035-4542,OPERATIONAL
20113373,Master Ouro,Diagnósticos,2.7,12,http://www.frimagazine.com.br/detalhes.php?idCliente=1098,https://maps.google.com/?cid=5727412398577384536,CADI Diagnósticos Casimiro de Abreu,(22) 2778-5712,OPERATIONAL
20113374,Master Ouro,Diagnósticos,3.0,29,http://www.lafelab.com.br/,https://maps.google.com/?cid=12590638446869875674,Laboratório LAFE - Belford Roxo,(21) 3590-9000,OPERATIONAL
20113375,Master Ouro,Diagnósticos,5.0,3,,https://maps.google.com/?cid=9086571456287363535,Dor'Labs Diagnósticos,,OPERATIONAL
20113376,Master Ouro,Diagnósticos,4.3,21,http://www.laboratorioanchieta.com.br/,https://maps.google.com/?cid=8144104334928485309,Laboratório Padre José de Anchieta,(45) 3379-2486,OPERATIONAL
20113377,Master Ouro,Diagnósticos,5.0,2,http://www.laboratoriopedrosa.com.br/,https://maps.google.com/?cid=17738229142149323740,Pedrosa Laboratório de Análises Clínicas,(22) 2210-2174,OPERATIONAL
20113378,Master Ouro,Diagnósticos,4.4,7,,https://maps.google.com/?cid=1257689808607029885,Laboratório Lab Health,(22) 99291-7311,OPERATIONAL
20113379,Master Ouro,Diagnósticos,3.3,3,https://digitallagos.net/,https://maps.google.com/?cid=3477234863285119444,Digital lagos,(22) 2653-2641,OPERATIONAL
20113380,Master Ouro,Diagnósticos,5.0,5,http://www.labexameonline.com.br/,https://maps.google.com/?cid=4204344962500600555,Laboratório Exame (Unid. Centro) Campo Mourão - PR,(44) 3810-6636,OPERATIONAL
30000052,Master Ouro,Clinicas,4.8,192,http://www.doesanguedoevida.com.br/,https://maps.google.com/?cid=12438662656319404041,Banco de Sangue Serum,(21) 3233-5950,OPERATIONAL
30000590,Master Ouro,Clinicas,2.6,5,https://septo.com.br/,https://maps.google.com/?cid=15075670840249271710,Septo Taquara,(21) 2423-1284,OPERATIONAL
30000736,Master Ouro,Clinicas,4.3,35,,https://maps.google.com/?cid=3709184221989985566,Clínica Vascular Dr. Paulo Giannini Braga,(11) 97474-7461,OPERATIONAL
30000752,Master Ouro,Clinicas,2.4,9,,https://maps.google.com/?cid=3225741030463546639,Instituto Pta Doenças Aparelho Digestivo,(11) 5549-7881,OPERATIONAL
30000841,Master Ouro,Clinicas,4.2,89,http://www.copoftalmo.com.br/,https://maps.google.com/?cid=5663689085325069083,Centro Oftalmológico Paulista,(11) 3576-6300,OPERATIONAL
30000850,Master Ouro,Diagnósticos,5.0,1,,https://maps.google.com/?cid=4150206221827855842,Clinica Higienopolis,(11) 3511-7833,OPERATIONAL
30000876,Master Ouro,Clinicas,4.3,344,http://cmvidasaude.com.br/,https://maps.google.com/?cid=5900216862688503147,CM Vida Saúde Integrada Clínica Médica em Pinheiros Geral Policlínica Odontologia,(11) 3814-4966,OPERATIONAL
30000884,Master Ouro,Clinicas,3.0,24,,https://maps.google.com/?cid=308923522683674047,Urocenter,(11) 3682-7231,OPERATIONAL
30000906,Master Ouro,Clinicas,4.0,41,http://www.osteon.com.br/,https://maps.google.com/?cid=8287819747290059600,Osteon - Clínica Ortopédica,(11) 5031-8484,OPERATIONAL
30000914,Master Ouro,Clinicas,3.8,54,http://www.clinicabrooklin.com.br/,https://maps.google.com/?cid=16568022862383430480,Clínica Ortopédica Brooklin,(11) 5633-8100,OPERATIONAL
30001023,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=15836227579660800765,Clinrad Clínica de Radioterapia,(11) 3284-9751,CLOSED_PERMANENTLY
30001040,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=3704556199797319464,Instituto Medicina Esporte Empreendimentos Esportivos,(11) 3862-4419,OPERATIONAL
30001120,Master Ouro,Clinicas,3.5,103,http://www.artro.com.br/,https://maps.google.com/?cid=4610154592264582638,Artro Ortopedia e Traumatologia S/S Ltda - ME,(21) 2611-4660,OPERATIONAL
30001163,Master Ouro,Clinicas,2.5,10,,https://maps.google.com/?cid=17668268930219705263,Instituto de Ortopedia e Fisioterapia Lubomir Nestorov,(21) 2220-5323,OPERATIONAL
30001171,Master Ouro,Diagnósticos,2.9,55,https://m.facebook.com/pages/Centro-Ortopedico-Dias-Da-Cruz/207158806037996,https://maps.google.com/?cid=17207953526510338843,Centro Ortopédico Dias da Cruz,(21) 2597-1445,OPERATIONAL
30001309,Master Ouro,Clinicas,3.8,24,http://www.gastroendo.com.br/,https://maps.google.com/?cid=9403476529055604145,Gastroendo Madureira,(21) 3214-6600,OPERATIONAL
30001333,Master Ouro,Clinicas,3.2,68,,https://maps.google.com/?cid=1217887516810107361,Instituto do Pulmão,(21) 2264-1752,OPERATIONAL
30001422,Master Ouro,Clinicas,4.0,69,http://www.clinicaimong.com.br/,https://maps.google.com/?cid=12061384962800014671,Clinica IMONG Otorrinolaringologia e Fonoaudiologia,(11) 3125-6510,OPERATIONAL
30001430,Master Ouro,Clinicas,2.8,14,http://www.hospitaldeolhos.net/pronto-socorro-24h.asp,https://maps.google.com/?cid=4004427240625701645,Prontoftalmo Assistência Oftalmológica,(11) 3048-1000,OPERATIONAL
30001481,Master Ouro,Clinicas,4.9,10,,https://maps.google.com/?cid=14695719931391077501,ICP - Instituto de cardiologia preventiva,(11) 4221-4303,OPERATIONAL
30001490,Master Ouro,Clinicas,2.9,11,,https://maps.google.com/?cid=7234227299713077559,Sego Serviço Especializado em Ginecologia Obstetrícia,(11) 3262-0398,OPERATIONAL
30001520,Master Ouro,Clinicas,3.6,14,http://www.urotech.com.br/,https://maps.google.com/?cid=9687473389607435073,Urotech,(21) 2249-7891,OPERATIONAL
30001554,Master Ouro,Clinicas,4.5,43,https://www.cosfa.com.br/,https://maps.google.com/?cid=9007748101129883242,Clínica de Olhos São Francisco de Assis,(21) 2220-2873,OPERATIONAL
30001562,Master Ouro,Clinicas,4.1,15,http://clinefor.com.br/,https://maps.google.com/?cid=551424146310733990,Clinefor Clínica Especializada Ortopedia e Traumatologia,(11) 2097-7755,OPERATIONAL
30001589,Master Ouro,Clinicas,4.7,523,http://uniort.com.br/,https://maps.google.com/?cid=10767018445855915550,Clínica de Fraturas Uniort,(11) 3050-1511,OPERATIONAL
30001635,Master Ouro,Clinicas,3.0,26,,https://maps.google.com/?cid=17615455765168541194,Salus,(21) 2430-9400,OPERATIONAL
30001660,Master Ouro,Clinicas,3.6,77,http://www.otoclinica.com/,https://maps.google.com/?cid=8614456299783850942,Otoclínica Dr. Fernando Gosling - BOTAFOGO,(21) 2537-4761,OPERATIONAL
30001678,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=16332865934257994211,Cardioclinica,(11) 4224-4182,OPERATIONAL
30001708,Master Ouro,Clinicas,3.3,56,http://cot.marcamed.com.br/,https://maps.google.com/?cid=8131198210367900460,COT-Centro Ortopédico e Traumatológico,(21) 98488-5963,OPERATIONAL
30001724,Master Ouro,Clinicas,5.0,78,https://oncologiaabc.com.br/unidade-santo-andre-centro-de-oncologia-do-abc/,https://maps.google.com/?cid=14544202010594694757,Centro de Oncologia CEON + Santo André,(11) 4228-1514,OPERATIONAL
30001732,Master Ouro,Clinicas,4.7,168,https://www.urologiaciu.com.br/,https://maps.google.com/?cid=8729770046195099724,CIU - Clínica Centro de Investigação Urológica,(21) 96937-3164,OPERATIONAL
30001813,Master Ouro,Clinicas,5.0,3,,https://maps.google.com/?cid=9524363066891433258,Consultório Medico Sogesc,(11) 3285-6929,OPERATIONAL
30001848,Master Ouro,Clinicas,2.2,272,https://www.leforte.com.br/clinica-e-diagnosticos-leforte-alphaville/,https://maps.google.com/?cid=15676883708519572506,Clínica e Diagnósticos Leforte Alphaville,(11) 3345-2288,OPERATIONAL
30001856,Master Ouro,Clinicas,4.5,50,http://www.grupocoi.com.br/,https://maps.google.com/?cid=9762760368460166423,Americas Centro de Oncologia Integrado,(21) 3385-2000,OPERATIONAL
30001864,Master Ouro,Clinicas,4.6,53,http://www.corf.com.br/,https://maps.google.com/?cid=1709548587942500465,CORF,(21) 3331-0600,OPERATIONAL
30001880,Master Ouro,Clinicas,2.9,10,,https://maps.google.com/?cid=7674445857573165919,Prevencardio,(21) 2443-8228,OPERATIONAL
30002109,Master Ouro,Clinicas,3.8,34,http://www.clinicadeolhoszonaoeste.com.br/,https://maps.google.com/?cid=3973340733758193316,Clínica de Olhos Zona Oeste,(21) 2401-5704,OPERATIONAL
30002125,Master Ouro,Clinicas,4.2,36,http://cotrauma.com.br/,https://maps.google.com/?cid=11203753767376357915,Cotrauma,(21) 2294-8080,OPERATIONAL
30002168,Master Ouro,Clinicas,2.5,51,http://www.conlab.com.br/,https://maps.google.com/?cid=410964914830676306,Conlab Serviços Médicos,(21) 2712-0105,OPERATIONAL
30002184,Master Ouro,Clinicas,3.3,128,https://www.centromedicopilares.com.br/,https://maps.google.com/?cid=17949523298270804662,Centro Médico Pilares,(21) 2591-3696,OPERATIONAL
30002192,Master Ouro,Clinicas,5.0,1,http://ortonibra.com.br/index.php,https://maps.google.com/?cid=547830467195696303,Ortonibra - Freguesia do Ó,(11) 97551-9374,OPERATIONAL
30002206,Master Ouro,Clinicas,3.7,196,http://www.cfzn.com.br/,https://maps.google.com/?cid=15367997694395910046,Clínica de Fraturas Zona Norte,(11) 2188-3777,OPERATIONAL
30002214,Master Ouro,Clinicas,4.8,33,,https://maps.google.com/?cid=3709508433887941327,Clínica Dr Almendra,(11) 2293-1120,OPERATIONAL
30002222,Master Ouro,Clinicas,3.5,25,http://espacojardimdomar.com.br/,https://maps.google.com/?cid=14130285292082423231,Clínica Jardim do Mar,(11) 4121-6688,OPERATIONAL
30002249,Master Ouro,Clinicas,4.7,260,http://www.ortopediasantaclara.com.br/,https://maps.google.com/?cid=14516793818343161207,Clínica de Fraturas e Ortopedia Santa Clara,(11) 3872-0466,OPERATIONAL
30002281,Master Ouro,Clinicas,4.3,7,,https://maps.google.com/?cid=13425159437405014867,Pro Uro,(21) 2579-1961,OPERATIONAL
30002311,Master Ouro,Clinicas,4.6,54,,https://maps.google.com/?cid=13907871750489890225,"Clínica Forti - Ortopedia, Fisioterapia, RPG, Acupuntura e Pilates",(11) 2272-9239,OPERATIONAL
30002320,Master Ouro,Clinicas,4.8,249,https://centrotrauma.com.br/,https://maps.google.com/?cid=17220326657080162351,Clínica Ortopedia - Centro Trauma Pavuna,(21) 3837-5301,OPERATIONAL
30002338,Master Ouro,Clinicas,3.7,15,,https://maps.google.com/?cid=4159015215202328254,Clínica Alpha,(11) 4122-0880,OPERATIONAL
30002397,Master Ouro,Clinicas,4.5,8,,https://maps.google.com/?cid=16169636162309662774,Clínica De Olhos Boavista,(11) 3682-1317,OPERATIONAL
30002478,Master Ouro,Clinicas,4.1,18,https://www.imoc.com.br/,https://maps.google.com/?cid=4922429622057252495,Imoc,(11) 3285-3669,OPERATIONAL
30002494,Master Ouro,Clinicas,3.8,79,http://www.ortofisi.com.br/,https://maps.google.com/?cid=1980785778940534760,Ortofisi,(21) 2468-1050,OPERATIONAL
30002575,Master Ouro,Clinicas,4.7,14,https://www.rededorsaoluiz.com.br/onco/oncologiador,https://maps.google.com/?cid=10921401433867437349,"Oncologia D'Or Campo Grande: Oncologia Clínica, Tratamento de Câncer, Quimioterapia, Radioterapia, Oncologistas, Campo Grande, Rio de Janeiro RJ",3003-6424,OPERATIONAL
30002605,Master Ouro,Clinicas,4.6,115,http://www.clinicavisaorj.com.br/,https://maps.google.com/?cid=9387674063317630960,Clínica da Visão Rio de Janeiro,(21) 2406-8900,OPERATIONAL
30002613,Master Ouro,Pronto Socorro,3.8,258,http://www.ibol.com.br/,https://maps.google.com/?cid=17062495772373337277,IBOL - Instituto Brasileiro de Oftalmologia Ltda,(21) 3237-9200,OPERATIONAL
30002621,Master Ouro,Clinicas,4.1,120,http://www.centroortopedicopenha.com.br/,https://maps.google.com/?cid=12866988038127886829,Centro Ortopedico da Penha,(11) 2647-0607,OPERATIONAL
30002630,Master Ouro,Clinicas,3.1,75,http://www.clipeclinicapediatrica.com.br/,https://maps.google.com/?cid=1504285811855904984,Clipe Clínica Pediátrica,(21) 2622-2040,OPERATIONAL
30002664,Master Ouro,Clinicas,4.3,31,,https://maps.google.com/?cid=7157259222836048567,Orto-Penha,(21) 2290-1975,OPERATIONAL
30002737,Master Ouro,Clinicas,3.0,83,,https://maps.google.com/?cid=14490189517103483735,Centro Oftalmológico Jacarepaguá,(21) 2436-0564,OPERATIONAL
30002745,Master Ouro,Clinicas,3.3,70,http://www.inoduc.com.br/,https://maps.google.com/?cid=17435276050503092986,Inoduc,(21) 2772-3409,OPERATIONAL
30002753,Master Ouro,Clinicas,3.0,49,http://www.ortopediavitality.com.br/,https://maps.google.com/?cid=18053710325332867617,Ortopedia Vitality,(21) 2667-9372,OPERATIONAL
30002770,Master Ouro,Clinicas,4.0,56,https://www.telelistas.net/locais/rj/rio+de+janeiro/clinicas+de+fisioterapia/bu-1331599/centro+trauma+em+jardim+guanabara,https://maps.google.com/?cid=15304549938655263870,Centro Trauma,(21) 2462-1335,OPERATIONAL
30002796,Master Ouro,Clinicas,3.9,20,http://clinicaolhosfluminense.com.br/,https://maps.google.com/?cid=18187994889333812451,Clínica de Olhos Fluminense,(21) 2719-6713,OPERATIONAL
30002800,Master Ouro,Clinicas,4.4,57,https://www.clinicaalfamed.com/,https://maps.google.com/?cid=15872971346679992720,Clínica Alfa Med,(21) 3391-4007,OPERATIONAL
30002826,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=5095007482882214017,Clínica Pediatrica do Meier,(21) 3273-1336,OPERATIONAL
30002842,Master Ouro,Diagnósticos,3.0,140,http://www.iorb.com.br/,https://maps.google.com/?cid=5380061409065901130,IORB - Instituto de Ortopedia da Barra,(21) 2493-8214,OPERATIONAL
30002850,Master Ouro,Clinicas,4.1,56,http://www.centroortopedicosantacruz.com/,https://maps.google.com/?cid=15636612536533980186,Centro Ortopédico Santa Cruz - COSC,(21) 2418-4335,OPERATIONAL
30002940,Master Ouro,Diagnósticos,1.0,3,,https://maps.google.com/?cid=9600305580251564900,Especialidades Médicas,(21) 2556-6911,OPERATIONAL
