contract,category
30673605,Consultório Médico/Clínica
30673605,Serviço De Terapia
30673619,Consultório Médico/Clínica
30673626,Consultório Médico/Clínica
30673637,Consultório Médico/Clínica
30673637,Hospital
30673637,Pronto-Socorro
30673637,Serviço De Diagnóstico
30673638,Consultório Médico/Clínica
30673638,Serviço De Terapia
30673639,Consultório Médico/Clínica
30673639,Serviço De Terapia
30673640,Consultório Médico/Clínica
30673640,Serviço De Terapia
30673644,Consultório Médico/Clínica
30673650,Consultório Médico/Clínica
30673651,Consultório Médico/Clínica
30673654,Consultório Médico/Clínica
30673661,Consultório Médico/Clínica
30673665,Consultório Médico/Clínica
30673670,Consultório Médico/Clínica
30673670,Serviço De Terapia
30673671,Consultório Médico/Clínica
30673672,Consultório Médico/Clínica
30673676,Consultório Médico/Clínica
30673689,Consultório Médico/Clínica
30673689,Serviço De Terapia
30673695,Consultório Médico/Clínica
30673698,Consultório Médico/Clínica
30673702,Consultório Médico/Clínica
30673705,Consultório Médico/Clínica
30673707,Consultório Médico/Clínica
30673707,Serviço De Diagnóstico
30673707,Serviço De Terapia
30673709,Serviço De Terapia
30673711,Serviço De Terapia
30673722,Consultório Médico/Clínica
30673723,Consultório Médico/Clínica
30673724,Consultório Médico/Clínica
30673729,Consultório Médico/Clínica
30673736,Consultório Médico/Clínica
30673736,Serviço De Diagnóstico
30673736,Serviço De Terapia
30673739,Consultório Médico/Clínica
30673744,Consultório Médico/Clínica
30673747,Consultório Médico/Clínica
30673747,Pronto-Socorro
30673747,Serviço De Diagnóstico
30673749,Consultório Médico/Clínica
30673750,Consultório Médico/Clínica
30673751,Consultório Médico/Clínica
30673752,Consultório Médico/Clínica
30673769,Consultório Médico/Clínica
30673771,Consultório Médico/Clínica
30673771,Serviço De Diagnóstico
30673772,Consultório Médico/Clínica
30673776,Consultório Médico/Clínica
30673777,Consultório Médico/Clínica
30673777,Serviço De Diagnóstico
30673777,Serviço De Terapia
30673793,Consultório Médico/Clínica
30673793,Serviço De Terapia
30673803,Consultório Médico/Clínica
30673806,Consultório Médico/Clínica
30673806,Serviço De Terapia
30673809,Consultório Médico/Clínica
30673809,Serviço De Diagnóstico
30673813,Consultório Médico/Clínica
30673818,Consultório Médico/Clínica
30673818,Serviço De Diagnóstico
30673818,Serviço De Terapia
30673820,Serviço De Terapia
30673822,Serviço De Terapia
30673824,Consultório Médico/Clínica
30673824,Serviço De Diagnóstico
30673824,Serviço De Terapia
30673827,Consultório Médico/Clínica
30673828,Consultório Médico/Clínica
30673838,Consultório Médico/Clínica
30673841,Consultório Médico/Clínica
30673842,Consultório Médico/Clínica
30673843,Consultório Médico/Clínica
30673849,Serviço De Terapia
30673855,Consultório Médico/Clínica
30673865,Consultório Médico/Clínica
30673865,Serviço De Terapia
30673876,Consultório Médico/Clínica
30673883,Consultório Médico/Clínica
30673885,Consultório Médico/Clínica
30673893,Consultório Médico/Clínica
30673902,Consultório Médico/Clínica
30673903,Consultório Médico/Clínica
30673905,Consultório Médico/Clínica
30673913,Serviço De Diagnóstico
30673916,Consultório Médico/Clínica
30673916,Serviço De Diagnóstico
30673916,Serviço De Terapia
30673917,Consultório Médico/Clínica
30673917,Serviço De Diagnóstico
30673918,Consultório Médico/Clínica
30673918,Serviço De Terapia
30673925,Consultório Médico/Clínica
30673928,Consultório Médico/Clínica
30673943,Consultório Médico/Clínica
30673947,Serviço De Terapia
30673948,Consultório Médico/Clínica
30673948,Serviço De Terapia
30673950,Consultório Médico/Clínica
30673951,Consultório Médico/Clínica
30673961,Serviço De Terapia
30673964,Consultório Médico/Clínica
30673965,Consultório Médico/Clínica
30673966,Consultório Médico/Clínica
30673967,Serviço De Terapia
30673970,Consultório Médico/Clínica
30673972,Consultório Médico/Clínica
30673977,Consultório Médico/Clínica
30673977,Serviço De Diagnóstico
30673981,Consultório Médico/Clínica
30673982,Consultório Médico/Clínica
30673983,Serviço De Terapia
30673986,Consultório Médico/Clínica
30673986,Serviço De Terapia
30673988,Consultório Médico/Clínica
30673990,Consultório Médico/Clínica
30673990,Serviço De Terapia
30673997,Consultório Médico/Clínica
30673998,Consultório Médico/Clínica
30674000,Consultório Médico/Clínica
30674003,Consultório Médico/Clínica
30674006,Consultório Médico/Clínica
30674014,Consultório Médico/Clínica
30674016,Consultório Médico/Clínica
30674026,Consultório Médico/Clínica
30674030,Consultório Médico/Clínica
30674033,Consultório Médico/Clínica
30674035,Consultório Médico/Clínica
30674036,Consultório Médico/Clínica
30674037,Consultório Médico/Clínica
30674046,Consultório Médico/Clínica
30674071,Consultório Médico/Clínica
30674071,Serviço De Diagnóstico
30674071,Serviço De Terapia
30674072,Consultório Médico/Clínica
30674090,Consultório Médico/Clínica
30674097,Consultório Médico/Clínica
30674101,Consultório Médico/Clínica
30674101,Serviço De Diagnóstico
30674105,Serviço De Diagnóstico
30674106,Serviço De Diagnóstico
30674130,Consultório Médico/Clínica
30674132,Serviço De Terapia
30674133,Consultório Médico/Clínica
30674138,Consultório Médico/Clínica
30674138,Serviço De Terapia
30674141,Consultório Médico/Clínica
30674146,Consultório Médico/Clínica
30674146,Serviço De Diagnóstico
30674149,Consultório Médico/Clínica
30674149,Serviço De Diagnóstico
30674150,Consultório Médico/Clínica
30674160,Consultório Médico/Clínica
30674160,Serviço De Terapia
30674161,Consultório Médico/Clínica
30674162,Consultório Médico/Clínica
30674165,Consultório Médico/Clínica
30674167,Consultório Médico/Clínica
30674174,Consultório Médico/Clínica
30674185,Consultório Médico/Clínica
30674187,Consultório Médico/Clínica
30674199,Consultório Médico/Clínica
30674200,Consultório Médico/Clínica
30674202,Consultório Médico/Clínica
30674203,Consultório Médico/Clínica
30674203,Serviço De Diagnóstico
30674204,Consultório Médico/Clínica
30674205,Consultório Médico/Clínica
30674209,Consultório Médico/Clínica
30674209,Serviço De Terapia
30674210,Consultório Médico/Clínica
30674211,Consultório Médico/Clínica
30674215,Consultório Médico/Clínica
30674223,Consultório Médico/Clínica
30674230,Serviço De Diagnóstico
30674233,Consultório Médico/Clínica
30674238,Serviço De Terapia
30674244,Consultório Médico/Clínica
30674244,Serviço De Terapia
30674256,Consultório Médico/Clínica
30674256,Serviço De Terapia
30674259,Serviço De Terapia
30674260,Consultório Médico/Clínica
30674260,Serviço De Diagnóstico
30674260,Serviço De Terapia
30674261,Consultório Médico/Clínica
30674262,Consultório Médico/Clínica
30674263,Consultório Médico/Clínica
30674264,Consultório Médico/Clínica
30674271,Consultório Médico/Clínica
30674272,Consultório Médico/Clínica
30674276,Consultório Médico/Clínica
30674285,Consultório Médico/Clínica
30674287,Consultório Médico/Clínica
30674291,Consultório Médico/Clínica
30674291,Serviço De Terapia
30674295,Serviço De Terapia
30674297,Consultório Médico/Clínica
30674299,Consultório Médico/Clínica
30674303,Consultório Médico/Clínica
30674305,Serviço De Terapia
30674313,Consultório Médico/Clínica
30674315,Consultório Médico/Clínica
30674317,Consultório Médico/Clínica
30674318,Consultório Médico/Clínica
30674326,Consultório Médico/Clínica
30674326,Hospital
30674326,Pronto-Socorro
30674334,Consultório Médico/Clínica
30674335,Consultório Médico/Clínica
30674336,Consultório Médico/Clínica
30674341,Consultório Médico/Clínica
30674342,Consultório Médico/Clínica
30674343,Consultório Médico/Clínica
30674344,Consultório Médico/Clínica
30674346,Consultório Médico/Clínica
30674347,Consultório Médico/Clínica
30674347,Serviço De Diagnóstico
30674347,Serviço De Terapia
30674354,Serviço De Terapia
30674356,Consultório Médico/Clínica
30674360,Consultório Médico/Clínica
30674361,Consultório Médico/Clínica
30674362,Consultório Médico/Clínica
30674362,Serviço De Diagnóstico
30674363,Consultório Médico/Clínica
30674367,Consultório Médico/Clínica
30674372,Consultório Médico/Clínica
30674374,Consultório Médico/Clínica
30674377,Consultório Médico/Clínica
30674379,Consultório Médico/Clínica
30674379,Serviço De Diagnóstico
30674381,Serviço De Diagnóstico
30674383,Serviço De Terapia
30674395,Consultório Médico/Clínica
30674396,Consultório Médico/Clínica
30674402,Consultório Médico/Clínica
30674403,Consultório Médico/Clínica
30674407,Consultório Médico/Clínica
30674409,Consultório Médico/Clínica
30674414,Consultório Médico/Clínica
30674416,Consultório Médico/Clínica
30674416,Serviço De Terapia
30674420,Consultório Médico/Clínica
30674424,Consultório Médico/Clínica
30674424,Serviço De Diagnóstico
30674431,Consultório Médico/Clínica
30674431,Serviço De Diagnóstico
30674435,Consultório Médico/Clínica
30674446,Consultório Médico/Clínica
30674447,Consultório Médico/Clínica
30674447,Serviço De Terapia
30674454,Consultório Médico/Clínica
30674454,Serviço De Diagnóstico
30674455,Consultório Médico/Clínica
30674459,Consultório Médico/Clínica
30674482,Consultório Médico/Clínica
30674494,Consultório Médico/Clínica
30674497,Consultório Médico/Clínica
30674497,Serviço De Diagnóstico
30674500,Consultório Médico/Clínica
30674500,Serviço De Diagnóstico
30674503,Consultório Médico/Clínica
30674504,Consultório Médico/Clínica
30674504,Serviço De Terapia
30674508,Consultório Médico/Clínica
30674512,Consultório Médico/Clínica
30674512,Serviço De Diagnóstico
30674512,Serviço De Terapia
30674520,Consultório Médico/Clínica
30674524,Serviço De Diagnóstico
30674532,Serviço De Terapia
30674535,Consultório Médico/Clínica
30674542,Consultório Médico/Clínica
30674542,Serviço De Diagnóstico
30674542,Serviço De Terapia
30674544,Consultório Médico/Clínica
30674548,Consultório Médico/Clínica
30674556,Consultório Médico/Clínica
30674557,Consultório Médico/Clínica
30674563,Consultório Médico/Clínica
30674563,Serviço De Diagnóstico
30674573,Consultório Médico/Clínica
30674578,Consultório Médico/Clínica
30674578,Serviço De Terapia
30674582,Consultório Médico/Clínica
30674584,Consultório Médico/Clínica
30674595,Consultório Médico/Clínica
30674595,Serviço De Diagnóstico
30674595,Serviço De Terapia
30674596,Consultório Médico/Clínica
30674603,Consultório Médico/Clínica
30674610,Consultório Médico/Clínica
30674612,Consultório Médico/Clínica
30674618,Consultório Médico/Clínica
30674622,Consultório Médico/Clínica
30674624,Consultório Médico/Clínica
30674624,Serviço De Terapia
30674629,Consultório Médico/Clínica
30674629,Serviço De Diagnóstico
30674630,Consultório Médico/Clínica
30674631,Consultório Médico/Clínica
30674631,Serviço De Diagnóstico
30674643,Consultório Médico/Clínica
30674643,Hospital
30674643,Serviço De Terapia
30674654,Consultório Médico/Clínica
30674656,Consultório Médico/Clínica
30674657,Consultório Médico/Clínica
30674661,Consultório Médico/Clínica
30674662,Consultório Médico/Clínica
30674665,Consultório Médico/Clínica
30674669,Consultório Médico/Clínica
30674673,Consultório Médico/Clínica
30674679,Consultório Médico/Clínica
30674681,Consultório Médico/Clínica
30674682,Consultório Médico/Clínica
30674682,Serviço De Diagnóstico
30674682,Serviço De Terapia
30674685,Consultório Médico/Clínica
30674686,Consultório Médico/Clínica
30674691,Consultório Médico/Clínica
30674692,Consultório Médico/Clínica
30674694,Consultório Médico/Clínica
30674695,Consultório Médico/Clínica
30674697,Consultório Médico/Clínica
30674698,Consultório Médico/Clínica
30674700,Consultório Médico/Clínica
30674702,Consultório Médico/Clínica
30674710,Consultório Médico/Clínica
30674716,Consultório Médico/Clínica
30674716,Serviço De Terapia
30674719,Consultório Médico/Clínica
30674719,Serviço De Diagnóstico
30674720,Consultório Médico/Clínica
30674738,Consultório Médico/Clínica
30674738,Serviço De Terapia
30674740,Consultório Médico/Clínica
30674758,Consultório Médico/Clínica
30674758,Serviço De Diagnóstico
30674762,Consultório Médico/Clínica
30674766,Serviço De Terapia
30674770,Consultório Médico/Clínica
30674773,Consultório Médico/Clínica
30674775,Consultório Médico/Clínica
30674775,Serviço De Diagnóstico
30674777,Consultório Médico/Clínica
30674777,Serviço De Diagnóstico
30674778,Serviço De Terapia
30674779,Consultório Médico/Clínica
30674779,Serviço De Diagnóstico
30674782,Consultório Médico/Clínica
30674789,Consultório Médico/Clínica
30674789,Serviço De Terapia
30674793,Consultório Médico/Clínica
30674795,Consultório Médico/Clínica
30674795,Serviço De Diagnóstico
30674803,Consultório Médico/Clínica
30674820,Serviço De Terapia
30674822,Serviço De Terapia
30674825,Consultório Médico/Clínica
30674826,Consultório Médico/Clínica
30674832,Serviço De Terapia
30674835,Consultório Médico/Clínica
30674838,Consultório Médico/Clínica
30674838,Serviço De Diagnóstico
30674843,Consultório Médico/Clínica
30674853,Consultório Médico/Clínica
30674854,Consultório Médico/Clínica
30674854,Serviço De Terapia
30674861,Consultório Médico/Clínica
30674865,Consultório Médico/Clínica
30674865,Serviço De Terapia
30674873,Consultório Médico/Clínica
30674873,Serviço De Diagnóstico
30674883,Consultório Médico/Clínica
30674883,Serviço De Terapia
30674894,Consultório Médico/Clínica
30674894,Serviço De Terapia
30674904,Consultório Médico/Clínica
30674904,Serviço De Diagnóstico
30674905,Serviço De Terapia
30674908,Consultório Médico/Clínica
30674914,Consultório Médico/Clínica
30674916,Consultório Médico/Clínica
30674917,Consultório Médico/Clínica
30674927,Consultório Médico/Clínica
30674928,Consultório Médico/Clínica
30674928,Serviço De Diagnóstico
30674931,Consultório Médico/Clínica
30674933,Consultório Médico/Clínica
30674933,Serviço De Diagnóstico
